"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF CAMIGUIN","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF CAMIGUIN","PHL",24263,"PH-MSR",NA,"2002-05-01","2002-05-31",2002,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF MISAMIS ORIENTAL","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF MISAMIS ORIENTAL","PHL",24265,"PH-MSR",NA,"2002-05-01","2002-05-31",2002,12,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)",NA,"PHILIPPINES, NORTHERN MINDANAO (REGION X)","PHL",67160,"PH-MSR",NA,"2002-05-01","2002-05-31",2002,1,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","SOCCSKSARGEN (REGION XII)","PROVINCE OF SARANGANI","PHILIPPINES, SOCCSKSARGEN (REGION XII), PROVINCE OF SARANGANI","PHL",24270,"PH-SUK",NA,"2002-05-01","2002-05-31",2002,5,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","SOCCSKSARGEN (REGION XII)","PROVINCE OF SOUTH COTABATO","PHILIPPINES, SOCCSKSARGEN (REGION XII), PROVINCE OF SOUTH COTABATO","PHL",24271,"PH-SUK",NA,"2002-05-01","2002-05-31",2002,3,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","SOCCSKSARGEN (REGION XII)","PROVINCE OF COTABATO","PHILIPPINES, SOCCSKSARGEN (REGION XII), PROVINCE OF COTABATO","PHL",24273,"PH-SUK",NA,"2002-05-01","2002-05-31",2002,16,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","PROVINCE OF LANAO DEL SUR","PHILIPPINES, AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM), PROVINCE OF LANAO DEL SUR","PHL",24200,"PH-SLU",NA,"2002-05-01","2002-05-31",2002,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","PROVINCE OF MAGUINDANAO","PHILIPPINES, AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM), PROVINCE OF MAGUINDANAO","PHL",67174,"PH-SLU",NA,"2002-05-01","2002-05-31",2002,21,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)",NA,"PHILIPPINES, AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","PHL",67156,"PH-SLU",NA,"2002-05-01","2002-05-31",2002,2,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","BICOL (REGION V)","PROVINCE OF MASBATE","PHILIPPINES, BICOL (REGION V), PROVINCE OF MASBATE","PHL",24244,"PH-CAN",NA,"2002-05-01","2002-05-31",2002,4,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","BICOL (REGION V)",NA,"PHILIPPINES, BICOL (REGION V)","PHL",2361,"PH-CAN",NA,"2002-05-01","2002-05-31",2002,2,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","BICOL (REGION V)","PROVINCE OF ALBAY","PHILIPPINES, BICOL (REGION V), PROVINCE OF ALBAY","PHL",24240,"PH-CAN",NA,"2002-05-01","2002-05-31",2002,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","BICOL (REGION V)","PROVINCE OF CAMARINES SUR","PHILIPPINES, BICOL (REGION V), PROVINCE OF CAMARINES SUR","PHL",24242,"PH-CAN",NA,"2002-05-01","2002-05-31",2002,7,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","BICOL (REGION V)","PROVINCE OF CATANDUANES","PHILIPPINES, BICOL (REGION V), PROVINCE OF CATANDUANES","PHL",24243,"PH-CAN",NA,"2002-05-01","2002-05-31",2002,5,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CAGAYAN VALLEY (REGION II)","PROVINCE OF CAGAYAN","PHILIPPINES, CAGAYAN VALLEY (REGION II), PROVINCE OF CAGAYAN","PHL",24216,"PH-CAG",NA,"2002-05-01","2002-05-31",2002,5,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CAGAYAN VALLEY (REGION II)","PROVINCE OF ISABELA","PHILIPPINES, CAGAYAN VALLEY (REGION II), PROVINCE OF ISABELA","PHL",24217,"PH-CAG",NA,"2002-05-01","2002-05-31",2002,3,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CAGAYAN VALLEY (REGION II)","PROVINCE OF NUEVA VIZCAYA","PHILIPPINES, CAGAYAN VALLEY (REGION II), PROVINCE OF NUEVA VIZCAYA","PHL",24218,"PH-CAG",NA,"2002-05-01","2002-05-31",2002,9,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CAGAYAN VALLEY (REGION II)","PROVINCE OF QUIRINO","PHILIPPINES, CAGAYAN VALLEY (REGION II), PROVINCE OF QUIRINO","PHL",24219,"PH-CAG",NA,"2002-05-01","2002-05-31",2002,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CAGAYAN VALLEY (REGION II)",NA,"PHILIPPINES, CAGAYAN VALLEY (REGION II)","PHL",2357,"PH-CAG",NA,"2002-05-01","2002-05-31",2002,1,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF LAGUNA","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF LAGUNA","PHL",24229,"PH-QUE",NA,"2002-05-01","2002-05-31",2002,6,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CARAGA (REGION XIII)",NA,"PHILIPPINES, CARAGA (REGION XIII)","PHL",2368,"PH-SUN",NA,"2002-05-01","2002-05-31",2002,0,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF NUEVA ECIJA","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF NUEVA ECIJA","PHL",24222,"PH-AUR",NA,"2002-05-01","2002-05-31",2002,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF BATAAN","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF BATAAN","PHL",24220,"PH-AUR",NA,"2002-05-01","2002-05-31",2002,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF PAMPANGA","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF PAMPANGA","PHL",24223,"PH-AUR",NA,"2002-05-01","2002-05-31",2002,7,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)",NA,"PHILIPPINES, CENTRAL LUZON (REGION III)","PHL",67165,"PH-AUR",NA,"2002-05-01","2002-05-31",2002,1,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL VISAYAS (REGION VII)","PROVINCE OF BOHOL","PHILIPPINES, CENTRAL VISAYAS (REGION VII), PROVINCE OF BOHOL","PHL",24252,"PH-SIG",NA,"2002-05-01","2002-05-31",2002,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL VISAYAS (REGION VII)","PROVINCE OF CEBU","PHILIPPINES, CENTRAL VISAYAS (REGION VII), PROVINCE OF CEBU","PHL",24253,"PH-SIG",NA,"2002-05-01","2002-05-31",2002,45,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL VISAYAS (REGION VII)",NA,"PHILIPPINES, CENTRAL VISAYAS (REGION VII)","PHL",2363,"PH-SIG",NA,"2002-05-01","2002-05-31",2002,3,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CORDILLERA ADMINISTRATIVE REGION (CAR)","PROVINCE OF IFUGAO","PHILIPPINES, CORDILLERA ADMINISTRATIVE REGION (CAR), PROVINCE OF IFUGAO","PHL",24207,"PH-BEN",NA,"2002-05-01","2002-05-31",2002,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CORDILLERA ADMINISTRATIVE REGION (CAR)","PROVINCE OF BENGUET","PHILIPPINES, CORDILLERA ADMINISTRATIVE REGION (CAR), PROVINCE OF BENGUET","PHL",24206,"PH-BEN",NA,"2002-05-01","2002-05-31",2002,3,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CORDILLERA ADMINISTRATIVE REGION (CAR)",NA,"PHILIPPINES, CORDILLERA ADMINISTRATIVE REGION (CAR)","PHL",2354,"PH-BEN",NA,"2002-05-01","2002-05-31",2002,0,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","DAVAO (REGION XI)","PROVINCE OF DAVAO DEL NORTE","PHILIPPINES, DAVAO (REGION XI), PROVINCE OF DAVAO DEL NORTE","PHL",24267,"PH-DAV",NA,"2002-05-01","2002-05-31",2002,31,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","DAVAO (REGION XI)","PROVINCE OF DAVAO DEL SUR","PHILIPPINES, DAVAO (REGION XI), PROVINCE OF DAVAO DEL SUR","PHL",24268,"PH-DAV",NA,"2002-05-01","2002-05-31",2002,36,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","DAVAO (REGION XI)","PROVINCE OF DAVAO ORIENTAL","PHILIPPINES, DAVAO (REGION XI), PROVINCE OF DAVAO ORIENTAL","PHL",24269,"PH-DAV",NA,"2002-05-01","2002-05-31",2002,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","DAVAO (REGION XI)",NA,"PHILIPPINES, DAVAO (REGION XI)","PHL",67161,"PH-DAV",NA,"2002-05-01","2002-05-31",2002,0,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","EASTERN VISAYAS (REGION VIII)","PROVINCE OF LEYTE","PHILIPPINES, EASTERN VISAYAS (REGION VIII), PROVINCE OF LEYTE","PHL",24258,"PH-SLE",NA,"2002-05-01","2002-05-31",2002,39,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ILOCOS (REGION I)",NA,"PHILIPPINES, ILOCOS (REGION I)","PHL",2356,"PH-PAN",NA,"2002-05-01","2002-05-31",2002,0,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NATIONAL CAPITAL REGION (NCR)",NA,"PHILIPPINES, NATIONAL CAPITAL REGION (NCR)","PHL",2355,"PH-MNL",NA,"2002-05-01","2002-05-31",2002,40,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF MISAMIS OCCIDENTAL","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF MISAMIS OCCIDENTAL","PHL",24264,"PH-MSR",NA,"2002-05-01","2002-05-31",2002,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","SOCCSKSARGEN (REGION XII)",NA,"PHILIPPINES, SOCCSKSARGEN (REGION XII)","PHL",67162,"PH-SUK",NA,"2002-05-01","2002-05-31",2002,0,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","WESTERN VISAYAS (REGION VI)","PROVINCE OF GUIMARAS","PHILIPPINES, WESTERN VISAYAS (REGION VI), PROVINCE OF GUIMARAS","PHL",24249,"PH-GUI",NA,"2002-05-01","2002-05-31",2002,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","WESTERN VISAYAS (REGION VI)","PROVINCE OF ANTIQUE","PHILIPPINES, WESTERN VISAYAS (REGION VI), PROVINCE OF ANTIQUE","PHL",24247,"PH-GUI",NA,"2002-05-01","2002-05-31",2002,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","WESTERN VISAYAS (REGION VI)","PROVINCE OF ILOILO","PHILIPPINES, WESTERN VISAYAS (REGION VI), PROVINCE OF ILOILO","PHL",24250,"PH-GUI",NA,"2002-05-01","2002-05-31",2002,14,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","WESTERN VISAYAS (REGION VI)",NA,"PHILIPPINES, WESTERN VISAYAS (REGION VI)","PHL",2362,"PH-GUI",NA,"2002-05-01","2002-05-31",2002,0,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ZAMBOANGA PENINSULA (REGION IX)","PROVINCE OF ZAMBOANGA DEL NORTE","PHILIPPINES, ZAMBOANGA PENINSULA (REGION IX), PROVINCE OF ZAMBOANGA DEL NORTE","PHL",24238,"PH-ZSI",NA,"2002-05-01","2002-05-31",2002,4,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ZAMBOANGA PENINSULA (REGION IX)","PROVINCE OF ZAMBOANGA SIBUGAY","PHILIPPINES, ZAMBOANGA PENINSULA (REGION IX), PROVINCE OF ZAMBOANGA SIBUGAY","PHL",67163,"PH-ZSI",NA,"2002-05-01","2002-05-31",2002,4,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ZAMBOANGA PENINSULA (REGION IX)","PROVINCE OF ZAMBOANGA DEL SUR","PHILIPPINES, ZAMBOANGA PENINSULA (REGION IX), PROVINCE OF ZAMBOANGA DEL SUR","PHL",67164,"PH-ZSI",NA,"2002-05-01","2002-05-31",2002,26,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","ZAMBOANGA PENINSULA (REGION IX)",NA,"PHILIPPINES, ZAMBOANGA PENINSULA (REGION IX)","PHL",67159,"PH-ZSI",NA,"2002-05-01","2002-05-31",2002,0,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF LAGUNA","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF LAGUNA","PHL",24229,"PH-QUE",NA,"2002-06-01","2002-06-30",2002,3,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF QUEZON","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF QUEZON","PHL",24234,"PH-QUE",NA,"2002-06-01","2002-06-30",2002,3,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF CAVITE","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF CAVITE","PHL",24228,"PH-QUE",NA,"2002-06-01","2002-06-30",2002,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF RIZAL","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF RIZAL","PHL",24235,"PH-QUE",NA,"2002-06-01","2002-06-30",2002,9,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CARAGA (REGION XIII)","PROVINCE OF AGUSAN DEL NORTE","PHILIPPINES, CARAGA (REGION XIII), PROVINCE OF AGUSAN DEL NORTE","PHL",24275,"PH-SUN",NA,"2002-06-01","2002-06-30",2002,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CARAGA (REGION XIII)",NA,"PHILIPPINES, CARAGA (REGION XIII)","PHL",2368,"PH-SUN",NA,"2002-06-01","2002-06-30",2002,0,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF TARLAC","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF TARLAC","PHL",24224,"PH-AUR",NA,"2002-06-01","2002-06-30",2002,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF ZAMBALES","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF ZAMBALES","PHL",24225,"PH-AUR",NA,"2002-06-01","2002-06-30",2002,45,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","DAVAO (REGION XI)","PROVINCE OF DAVAO DEL SUR","PHILIPPINES, DAVAO (REGION XI), PROVINCE OF DAVAO DEL SUR","PHL",24268,"PH-DAV",NA,"2002-06-01","2002-06-30",2002,49,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","EASTERN VISAYAS (REGION VIII)","PROVINCE OF SAMAR","PHILIPPINES, EASTERN VISAYAS (REGION VIII), PROVINCE OF SAMAR","PHL",24261,"PH-SLE",NA,"2002-06-01","2002-06-30",2002,8,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","EASTERN VISAYAS (REGION VIII)",NA,"PHILIPPINES, EASTERN VISAYAS (REGION VIII)","PHL",2364,"PH-SLE",NA,"2002-06-01","2002-06-30",2002,1,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","EASTERN VISAYAS (REGION VIII)","BILIRAN","PHILIPPINES, EASTERN VISAYAS (REGION VIII), BILIRAN","PHL",24256,"PH-SLE",NA,"2002-06-01","2002-06-30",2002,4,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","EASTERN VISAYAS (REGION VIII)","EASTERN SAMAR","PHILIPPINES, EASTERN VISAYAS (REGION VIII), EASTERN SAMAR","PHL",24257,"PH-SLE",NA,"2002-06-01","2002-06-30",2002,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF BUKIDNON","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF BUKIDNON","PHL",24262,"PH-MSR",NA,"2002-06-01","2002-06-30",2002,21,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF MISAMIS OCCIDENTAL","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF MISAMIS OCCIDENTAL","PHL",24264,"PH-MSR",NA,"2002-06-01","2002-06-30",2002,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)","PROVINCE OF MISAMIS ORIENTAL","PHILIPPINES, NORTHERN MINDANAO (REGION X), PROVINCE OF MISAMIS ORIENTAL","PHL",24265,"PH-MSR",NA,"2002-06-01","2002-06-30",2002,31,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","NORTHERN MINDANAO (REGION X)",NA,"PHILIPPINES, NORTHERN MINDANAO (REGION X)","PHL",67160,"PH-MSR",NA,"2002-06-01","2002-06-30",2002,0,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","SOCCSKSARGEN (REGION XII)","PROVINCE OF COTABATO","PHILIPPINES, SOCCSKSARGEN (REGION XII), PROVINCE OF COTABATO","PHL",24273,"PH-SUK",NA,"2002-06-01","2002-06-30",2002,33,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","SOCCSKSARGEN (REGION XII)","PROVINCE OF SOUTH COTABATO","PHILIPPINES, SOCCSKSARGEN (REGION XII), PROVINCE OF SOUTH COTABATO","PHL",24271,"PH-SUK",NA,"2002-06-01","2002-06-30",2002,39,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","SOCCSKSARGEN (REGION XII)",NA,"PHILIPPINES, SOCCSKSARGEN (REGION XII)","PHL",67162,"PH-SUK",NA,"2002-06-01","2002-06-30",2002,0,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","SOCCSKSARGEN (REGION XII)","PROVINCE OF SARANGANI","PHILIPPINES, SOCCSKSARGEN (REGION XII), PROVINCE OF SARANGANI","PHL",24270,"PH-SUK",NA,"2002-06-01","2002-06-30",2002,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)",NA,"PHILIPPINES, AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","PHL",67156,"PH-SLU",NA,"2002-06-01","2002-06-30",2002,0,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","PROVINCE OF MAGUINDANAO","PHILIPPINES, AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM), PROVINCE OF MAGUINDANAO","PHL",67174,"PH-SLU",NA,"2002-06-01","2002-06-30",2002,45,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","BICOL (REGION V)","PROVINCE OF SORSOGON","PHILIPPINES, BICOL (REGION V), PROVINCE OF SORSOGON","PHL",24245,"PH-CAN",NA,"2002-06-01","2002-06-30",2002,4,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","BICOL (REGION V)","PROVINCE OF ALBAY","PHILIPPINES, BICOL (REGION V), PROVINCE OF ALBAY","PHL",24240,"PH-CAN",NA,"2002-06-01","2002-06-30",2002,9,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","BICOL (REGION V)","PROVINCE OF MASBATE","PHILIPPINES, BICOL (REGION V), PROVINCE OF MASBATE","PHL",24244,"PH-CAN",NA,"2002-06-01","2002-06-30",2002,9,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","BICOL (REGION V)",NA,"PHILIPPINES, BICOL (REGION V)","PHL",2361,"PH-CAN",NA,"2002-06-01","2002-06-30",2002,1,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","BICOL (REGION V)","PROVINCE OF CAMARINES SUR","PHILIPPINES, BICOL (REGION V), PROVINCE OF CAMARINES SUR","PHL",24242,"PH-CAN",NA,"2002-06-01","2002-06-30",2002,51,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","BICOL (REGION V)","PROVINCE OF CATANDUANES","PHILIPPINES, BICOL (REGION V), PROVINCE OF CATANDUANES","PHL",24243,"PH-CAN",NA,"2002-06-01","2002-06-30",2002,6,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CAGAYAN VALLEY (REGION II)","PROVINCE OF ISABELA","PHILIPPINES, CAGAYAN VALLEY (REGION II), PROVINCE OF ISABELA","PHL",24217,"PH-CAG",NA,"2002-06-01","2002-06-30",2002,5,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CAGAYAN VALLEY (REGION II)","PROVINCE OF NUEVA VIZCAYA","PHILIPPINES, CAGAYAN VALLEY (REGION II), PROVINCE OF NUEVA VIZCAYA","PHL",24218,"PH-CAG",NA,"2002-06-01","2002-06-30",2002,11,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CAGAYAN VALLEY (REGION II)",NA,"PHILIPPINES, CAGAYAN VALLEY (REGION II)","PHL",2357,"PH-CAG",NA,"2002-06-01","2002-06-30",2002,1,"Total","Admin1","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CAGAYAN VALLEY (REGION II)","PROVINCE OF CAGAYAN","PHILIPPINES, CAGAYAN VALLEY (REGION II), PROVINCE OF CAGAYAN","PHL",24216,"PH-CAG",NA,"2002-06-01","2002-06-30",2002,7,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CAGAYAN VALLEY (REGION II)","PROVINCE OF QUIRINO","PHILIPPINES, CAGAYAN VALLEY (REGION II), PROVINCE OF QUIRINO","PHL",24219,"PH-CAG",NA,"2002-06-01","2002-06-30",2002,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CALABARZON (REGION IV-A)","PROVINCE OF BATANGAS","PHILIPPINES, CALABARZON (REGION IV-A), PROVINCE OF BATANGAS","PHL",24227,"PH-QUE",NA,"2002-06-01","2002-06-30",2002,3,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CARAGA (REGION XIII)","PROVINCE OF SURIGAO DEL SUR","PHILIPPINES, CARAGA (REGION XIII), PROVINCE OF SURIGAO DEL SUR","PHL",24278,"PH-SUN",NA,"2002-06-01","2002-06-30",2002,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CARAGA (REGION XIII)","PROVINCE OF SURIGAO DEL NORTE","PHILIPPINES, CARAGA (REGION XIII), PROVINCE OF SURIGAO DEL NORTE","PHL",67169,"PH-SUN",NA,"2002-06-01","2002-06-30",2002,2,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF BULACAN","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF BULACAN","PHL",24221,"PH-AUR",NA,"2002-06-01","2002-06-30",2002,5,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF NUEVA ECIJA","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF NUEVA ECIJA","PHL",24222,"PH-AUR",NA,"2002-06-01","2002-06-30",2002,3,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF BATAAN","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF BATAAN","PHL",24220,"PH-AUR",NA,"2002-06-01","2002-06-30",2002,1,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
"PHILIPPINES","CENTRAL LUZON (REGION III)","PROVINCE OF PAMPANGA","PHILIPPINES, CENTRAL LUZON (REGION III), PROVINCE OF PAMPANGA","PHL",24223,"PH-AUR",NA,"2002-06-01","2002-06-30",2002,16,"Total","Admin2","Month","TYCHO-ALL-19242017-SV_DF01-00"
